State,County,Latitude ,Longitude ,Date,Time,Crime,Occurences
WY,Albany,41.293265,-105.590699,24-Dec-21,5:00pm-5:59pm,Assault,1
WY,Albany,41.293265,-105.590699,26-Dec-21,2:00pm-2:59pm,Assault,1
WY,Albany,41.293265,-105.590699,26-Dec-21,3:00pm-3:59pm,Assault,1
WY,Albany,41.293265,-105.590699,27-Dec-21,10:00pm-10:59pm,Assault,1
WY,Albany,41.293265,-105.590699,14-Feb-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,23-Mar-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,29-Apr-17,3:00am-3:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,24-May-17,9:00am-9:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,15-Aug-17,11:00am-11:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,6-Nov-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,14-Dec-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,11-Feb-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,12-Feb-18,10:00am-10:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,17-Apr-18,10:00am-10:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,30-Jun-18,10:00am-10:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,12-Jul-18,10:00pm-10:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,19-Oct-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,5-Jan-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,5-Feb-19,9:00am-9:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,20-Mar-19,1:00pm-1:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,28-Mar-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,16-Apr-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,28-Aug-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,1-Oct-19,8:00am-8:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,1-Nov-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,6-Nov-19,10:00am-10:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,9-Nov-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,28-Jan-20,11:00pm-11:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,29-Feb-20,1:00am-1:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,29-Feb-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,4-Mar-20,9:00pm-9:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,4-Mar-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,5-Mar-20,8:00am-8:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,29-Oct-20,6:00am-6:59am,Violation of Protection Order,1
WY,Albany,41.293265,-105.590699,16-Jun-17,10:00am-10:59am,Intimidation,1
WY,Albany,41.293265,-105.590699,4-Jan-22,10:00am-10:59am,Intimidation,1
WY,Albany,41.293265,-105.590699,28-Apr-20,7:00am-7:59am,Intimidation,1
WY,Albany,41.311375,-105.590884,16-Jan-17,1:00pm-1:59pm,Assault,2
WY,Albany,41.311375,-105.590884,3-Feb-17,9:00am-9:59am,Assault,2
WY,Albany,41.311375,-105.590884,6-Feb-17,11:00am-11:59am,Assault,4
WY,Albany,41.311375,-105.590884,7-Mar-17,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,18-Mar-17,6:00pm-6:59pm,Assault,2
WY,Albany,41.311375,-105.590884,9-Apr-17,1:00pm-1:59pm,Assault,1
WY,Albany,41.311375,-105.590884,15-Apr-17,1:00pm-1:59pm,Assault,2
WY,Albany,41.311375,-105.590884,20-May-17,4:00pm-4:59pm,Assault,2
WY,Albany,41.311375,-105.590884,26-May-17,9:00am-9:59am,Assault,1
WY,Albany,41.311375,-105.590884,22-Jun-17,12:00am-12:59am,Assault,2
WY,Albany,41.311375,-105.590884,30-Jun-17,12:00n-12:59pm,Assault,1
WY,Albany,41.311375,-105.590884,1-Jul-17,9:00am-9:59am,Assault,1
WY,Albany,41.311375,-105.590884,16-Jul-17,6:00pm-6:59pm,Assault,3
WY,Albany,41.311375,-105.590884,16-Jul-17,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,4-Sep-17,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,4-Sep-17,1:00pm-1:59pm,Assault,1
WY,Albany,41.311375,-105.590884,8-Sep-17,3:00pm-3:59pm,Assault,2
WY,Albany,41.311375,-105.590884,19-Sep-17,6:00pm-6:59pm,Assault,1
WY,Albany,41.311375,-105.590884,25-Sep-17,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,1-Oct-17,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,2-Oct-17,1:00am-1:59am,Assault,2
WY,Albany,41.311375,-105.590884,6-Oct-17,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,13-Oct-17,7:00pm-7:59pm,Assault,2
WY,Albany,41.311375,-105.590884,27-Oct-17,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,2-Nov-17,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,9-Nov-17,10:00pm-10:59pm,Assault,2
WY,Albany,41.311375,-105.590884,11-Nov-17,9:00pm-9:59pm,Assault,2
WY,Albany,41.311375,-105.590884,7-Dec-17,10:00pm-10:59pm,Assault,1
WY,Albany,41.311375,-105.590884,2-Jan-18,3:00pm-3:59pm,Assault,2
WY,Albany,41.311375,-105.590884,1-Feb-18,8:00pm-8:59pm,Assault,2
WY,Albany,41.311375,-105.590884,4-Mar-18,10:00am-10:59am,Assault,1
WY,Albany,41.311375,-105.590884,10-May-18,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,17-May-18,11:00am-11:59am,Assault,1
WY,Albany,41.311375,-105.590884,1-Jul-18,9:00pm-9:59pm,Assault,2
WY,Albany,41.311375,-105.590884,4-Jul-18,8:00pm-8:59pm,Assault,2
WY,Albany,41.311375,-105.590884,9-Jul-18,10:00pm-10:59pm,Assault,1
WY,Albany,41.311375,-105.590884,17-Jul-18,7:00pm-7:59pm,Assault,2
WY,Albany,41.311375,-105.590884,26-Jul-18,10:00am-10:59am,Assault,1
WY,Albany,41.311375,-105.590884,6-Aug-18,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,9-Sep-18,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,14-Sep-18,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,16-Sep-18,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,5-Nov-18,6:00pm-6:59pm,Assault,2
WY,Albany,41.311375,-105.590884,13-Nov-18,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,4-Dec-18,8:00am-8:59am,Assault,1
WY,Albany,41.311375,-105.590884,5-Jan-19,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,3-Feb-19,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,31-Mar-19,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,6-Jun-19,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,10-Aug-19,6:00pm-6:59pm,Assault,1
WY,Albany,41.311375,-105.590884,10-Aug-19,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,2-Sep-19,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,8-Sep-19,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,2-Oct-19,10:00pm-10:59pm,Assault,1
WY,Albany,41.311375,-105.590884,14-Nov-19,10:00pm-10:59pm,Assault,1
WY,Albany,41.311375,-105.590884,18-Dec-19,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,23-Dec-19,7:00am-7:59am,Assault,1
WY,Albany,41.311375,-105.590884,25-Jan-20,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,23-Apr-20,6:00pm-6:59pm,Assault,1
WY,Albany,41.311375,-105.590884,17-May-20,9:00pm-9:59pm,Assault,1
WY,Albany,41.311375,-105.590884,25-May-20,4:00pm-4:59pm,Assault,1
WY,Albany,41.311375,-105.590884,26-May-20,9:00pm-9:59pm,Assault,1
WY,Albany,41.311375,-105.590884,4-Jun-20,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,13-Jun-20,9:00am-9:59am,Assault,1
WY,Albany,41.311375,-105.590884,14-Jun-20,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,22-Jun-20,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,2-Jul-20,10:00pm-10:59pm,Assault,1
WY,Albany,41.311375,-105.590884,25-Jul-20,12:00n-12:59pm,Assault,1
WY,Albany,41.311375,-105.590884,27-Jul-20,8:00am-8:59am,Assault,1
WY,Albany,41.311375,-105.590884,7-Sep-20,9:00pm-9:59pm,Assault,1
WY,Albany,41.311375,-105.590884,19-Sep-20,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,20-Sep-20,5:00am-5:59am,Assault,1
WY,Albany,41.311375,-105.590884,29-Sep-20,1:00pm-1:59pm,Assault,1
WY,Albany,41.311375,-105.590884,15-Oct-20,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,24-Jan-21,8:00am-8:59am,Assault,1
WY,Albany,41.311375,-105.590884,13-Feb-21,7:00pm-7:59pm,Assault,1
WY,Albany,41.311375,-105.590884,16-Feb-21,2:00pm-2:59pm,Assault,1
WY,Albany,41.311375,-105.590884,19-Feb-21,11:00pm-11:59pm,Assault,1
WY,Albany,41.311375,-105.590884,8-Apr-21,8:00am-8:59am,Assault,1
WY,Albany,41.311375,-105.590884,8-May-21,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,20-Jun-21,11:00am-11:59am,Assault,1
WY,Albany,41.311375,-105.590884,25-Jun-21,10:00am-10:59am,Assault,1
WY,Albany,41.311375,-105.590884,30-Jun-21,8:00pm-8:59pm,Assault,1
WY,Albany,41.311375,-105.590884,16-Jul-21,11:00am-11:59am,Assault,1
WY,Albany,41.311375,-105.590884,26-Jul-21,7:00am-7:59am,Assault,1
WY,Albany,41.311375,-105.590884,11-Aug-21,5:00pm-5:59pm,Assault,1
WY,Albany,41.311375,-105.590884,11-Sep-21,1:00pm-1:59pm,Assault,1
WY,Albany,41.311375,-105.590884,18-Sep-21,9:00pm-9:59pm,Assault,1
WY,Albany,41.311375,-105.590884,22-Sep-21,9:00pm-9:59pm,Assault,1
WY,Albany,41.311375,-105.590884,4-Nov-21,3:00pm-3:59pm,Assault,1
WY,Albany,41.311375,-105.590884,18-Nov-21,2:00am-2:59am,Assault,1
WY,Albany,41.311375,-105.590884,13-Dec-17,2:00pm-2:59pm,Assault,1
WY,Albany,41.311375,-105.590884,27-Feb-19,12:00am-12:59am,Assault,2
WY,Albany,41.311375,-105.590884,7-Jun-19,1:00am-1:59am,Assault,1
WY,Albany,41.311375,-105.590884,7-Dec-20,8:00am-8:59am,Assault,1
WY,Albany,41.311375,-105.590884,23-Aug-21,2:00am-2:59am,Assault,1
WY,Albany,41.311375,-105.590884,12-May-17,8:00am-8:59am,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,4-Jun-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,5-Feb-18,5:00pm-5:59pm,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,6-May-18,10:00am-10:59am,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,11-May-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,5-Oct-18,6:00am-6:59am,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,4-Mar-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Albany,41.311375,-105.590884,16-Sep-20,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,12-Mar-17,3:00pm-3:59pm,Sexual Assault,1
WY,Campbell,44.276857,-105.512499,15-Jul-17,4:00pm-4:59pm,Sexual Assault,1
WY,Campbell,44.276857,-105.512499,9-Feb-20,4:00pm-4:59pm,Sexual Assault,1
WY,Campbell,44.276857,-105.512499,7-Oct-21,1:00pm-1:59pm,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,23-Sep-18,11:00pm-11:59pm,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,10-Mar-19,12:00n-12:59pm,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,8-Feb-20,9:00am-9:59am,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,11-Apr-20,6:00pm-6:59pm,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,13-Aug-21,12:00n-12:59pm,Sexual Assault,1
WY,Campbell,44.290889,-105.501028,2-Dec-21,9:00am-9:59am,Sexual Assault,1
WY,Campbell,44.276857,-105.512499,10-Feb-21,6:00pm-6:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,22-May-20,3:00pm-3:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,21-Nov-20,3:00pm-3:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,25-Dec-20,4:00pm-4:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,20-Mar-21,9:00am-9:59am,Abduction,1
WY,Campbell,44.276857,-105.512499,18-Jun-21,10:00am-10:59am,Abduction,1
WY,Campbell,44.276857,-105.512499,26-Jul-21,11:00pm-11:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,1-Sep-21,11:00am-11:59am,Abduction,1
WY,Campbell,44.276857,-105.512499,11-Oct-21,11:00am-11:59am,Abduction,1
WY,Campbell,44.276857,-105.512499,30-Dec-21,2:00pm-2:59pm,Abduction,1
WY,Campbell,44.276857,-105.512499,25-Oct-19,10:00am-10:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,26-Jun-21,7:00pm-7:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,24-Jan-22,6:00pm-6:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,19-Jul-17,5:00pm-5:59pm,Intimidation,2
WY,Campbell,44.276857,-105.512499,19-Oct-17,6:00pm-6:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,31-Oct-17,1:00pm-1:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,15-Feb-18,11:00am-11:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,16-Apr-18,10:00am-10:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,7-May-18,10:00am-10:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,12-May-18,10:00pm-10:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,16-Oct-18,7:00pm-7:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,25-Sep-19,9:00pm-9:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,28-Apr-20,11:00am-11:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,12-Jul-20,10:00pm-10:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,6-Mar-21,3:00pm-3:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,6-Apr-21,1:00pm-1:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,15-Apr-21,6:00pm-6:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,23-Apr-21,2:00pm-2:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,26-Aug-21,4:00pm-4:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,1-Dec-21,11:00am-11:59am,Intimidation,1
WY,Campbell,44.276857,-105.512499,2-Dec-21,11:00pm-11:59pm,Intimidation,1
WY,Campbell,44.276857,-105.512499,13-Feb-17,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,28-Sep-17,10:00pm-10:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,13-Apr-18,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,7-May-18,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-May-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-May-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,21-Jun-18,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,4-Aug-18,7:00am-7:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Apr-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,12-Jul-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-Aug-19,10:00pm-10:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-Feb-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,20-Mar-20,8:00pm-8:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-Aug-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,7-Nov-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,3-Jan-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-Jan-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Jan-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Jan-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Jan-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,27-Jan-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-Feb-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-Feb-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,27-Feb-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,24-Apr-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-Apr-17,3:00am-3:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-May-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-May-17,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,6-Jun-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Jul-17,7:00am-7:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Jul-17,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,27-Jul-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-Sep-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-Sep-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,13-Oct-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,17-Oct-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-Oct-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-Oct-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Nov-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Dec-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,6-Dec-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,17-Dec-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,28-Dec-17,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-Jan-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,29-Jan-18,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,21-Feb-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Feb-18,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,17-Mar-18,8:00am-8:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,4-May-18,8:00am-8:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-May-18,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-May-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-Jun-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-Jun-18,10:00pm-10:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,16-Jun-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-Jun-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,20-Jun-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Jun-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Aug-18,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-Aug-18,11:00pm-11:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Aug-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,10-Sep-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-Sep-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,30-Sep-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Oct-18,11:00pm-11:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-Oct-18,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,8-Oct-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Oct-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Oct-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Nov-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-Nov-18,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,20-Nov-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,21-Nov-18,6:00pm-6:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,30-Dec-18,6:00pm-6:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,27-Feb-19,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,6-Mar-19,6:00am-6:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,7-Mar-19,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,12-Mar-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,17-Mar-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,20-Mar-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Mar-19,8:00am-8:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Mar-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,28-Mar-19,1:00am-1:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,3-Apr-19,8:00pm-8:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,12-Apr-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,28-Apr-19,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-May-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,14-May-19,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,24-May-19,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-Jun-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,20-Jun-19,4:00am-4:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Jul-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,16-Aug-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,19-Aug-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-Aug-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,1-Sep-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-Sep-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,8-Sep-19,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Sep-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,4-Oct-19,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-Oct-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-Oct-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,9-Oct-19,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-Oct-19,3:00am-3:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-Nov-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,7-Nov-19,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-Nov-19,1:00pm-1:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-Nov-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-Nov-19,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,30-Nov-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,6-Jan-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,13-Jan-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-Jan-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-Jan-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,27-Feb-20,5:00pm-5:59pm,Violation of Protection Order,1
